sku_id,sku_name,brand,manufacturer,category_level_1,category_level_2,category_level_3,sku_description,size_variant,unit_measure,mrp,selling_price,price_band,availability_status,rating,review_count,launch_date,discount_percent,ad_visibility_flag,high_intent_flag,avg_weekly_sales_units,avg_weekly_revenue,inventory_turnover_days,supplier_region,last_updated
SKU006969,Pampers Cleaners 250g,Pampers,Pampers Pvt Ltd,Home & Cleaning,Cleaners,Cleaners,Pampers Cleaners product - high quality and customer favorite.,100g,L,1171.12,1164.98,High,In Stock,4.2,1216,2023-11-13,0.52,True,False,2480,66188.27,13.6,Maharashtra,2025-11-08
SKU006970,Godrej Cleaners 500ml,Godrej,Godrej Pvt Ltd,Home & Cleaning,Cleaners,Cleaners,Godrej Cleaners product - high quality and customer favorite.,200ml,g,1035.25,998.25,Medium,Out of Stock,3.8,158,2023-06-20,3.57,True,True,3862,40573.01,8.15,Karnataka,2025-11-08
SKU006971,Himalaya Fragrance 1L,Himalaya,Himalaya Pvt Ltd,Beauty & Personal Care,Fragrance,Fragrance,Himalaya Fragrance product - high quality and customer favorite.,1kg,ml,254.71,243.61,High,Out of Stock,4.2,151,2024-02-06,4.36,False,True,2596,77311.52,4.57,Delhi,2025-11-08
SKU006972,Hershey's Cleaners Pack of 12,Hershey's,Hershey's Pvt Ltd,Home & Cleaning,Cleaners,Cleaners,Hershey's Cleaners product - high quality and customer favorite.,500ml,g,136.0,128.92,Medium,In Stock,4.9,3484,2023-07-02,5.21,True,False,2258,59492.71,3.71,Rajasthan,2025-11-08
SKU006973,Nestle Cat Food Pack of 12,Nestle,Nestle Pvt Ltd,Pet Care,Cat Food,Cat Food,Nestle Cat Food product - high quality and customer favorite.,Pack of 12,Pack,1240.24,1180.16,Medium,In Stock,4.8,1159,2023-11-09,4.84,False,False,1779,42955.74,3.19,Maharashtra,2025-11-08
SKU006974,Nivea First Aid Pack of 6,Nivea,Nivea Pvt Ltd,Medical & Wellness,First Aid,First Aid,Nivea First Aid product - high quality and customer favorite.,200ml,Pack,525.8,491.15,Low,Out of Stock,3.0,1747,2023-06-12,6.59,False,False,3636,15415.36,17.13,Tamil Nadu,2025-11-08
SKU006975,Dettol Staples 250g,Dettol,Dettol Pvt Ltd,Grocery & Essentials,Staples,Staples,Dettol Staples product - high quality and customer favorite.,100g,g,967.4,800.28,High,Seasonal,3.8,3648,2023-11-07,17.28,False,False,2921,50817.64,5.7,Karnataka,2025-11-08
SKU006976,Maggi Supplements 100g,Maggi,Maggi Pvt Ltd,Medical & Wellness,Supplements,Supplements,Maggi Supplements product - high quality and customer favorite.,1kg,L,308.55,277.02,Medium,Seasonal,4.4,234,2023-12-04,10.22,True,False,3894,22395.87,10.01,Maharashtra,2025-11-08
SKU006977,Pampers Sweets 100g,Pampers,Pampers Pvt Ltd,Seasonal & Festive,Sweets,Sweets,Pampers Sweets product - high quality and customer favorite.,500g,g,817.48,778.89,Medium,In Stock,4.8,4268,2024-06-25,4.72,True,True,589,57564.92,19.79,Delhi,2025-11-08
SKU006978,Pepsi Home Decor 200ml,Pepsi,Pepsi Pvt Ltd,Seasonal & Festive,Home Decor,Home Decor,Pepsi Home Decor product - high quality and customer favorite.,500g,L,959.14,788.81,High,Out of Stock,3.8,1812,2024-05-15,17.76,False,False,2692,27395.99,21.78,Rajasthan,2025-11-08
SKU006979,Colgate Cleaners 200ml,Colgate,Colgate Pvt Ltd,Home & Cleaning,Cleaners,Cleaners,Colgate Cleaners product - high quality and customer favorite.,100g,L,226.01,192.63,High,Out of Stock,3.2,85,2023-08-31,14.77,False,False,1853,77829.73,26.22,Rajasthan,2025-11-08
SKU006980,Britannia Gifting Pack of 12,Britannia,Britannia Pvt Ltd,Seasonal & Festive,Gifting,Gifting,Britannia Gifting product - high quality and customer favorite.,Pack of 12,ml,618.94,597.35,Medium,Seasonal,3.1,72,2023-06-07,3.49,True,False,1200,92729.76,15.81,Tamil Nadu,2025-11-08
SKU006981,Tata Dog Food 1L,Tata,Tata Pvt Ltd,Pet Care,Dog Food,Dog Food,Tata Dog Food product - high quality and customer favorite.,500ml,ml,1287.67,1256.06,Medium,Seasonal,4.1,3832,2023-10-17,2.45,True,True,4276,81398.52,4.81,Tamil Nadu,2025-11-08
SKU006982,Zepto T-shirts 500g,Zepto,Zepto Pvt Ltd,Fashion & Merchandise,T-shirts,T-shirts,Zepto T-shirts product - high quality and customer favorite.,Pack of 12,g,560.29,535.96,Medium,Out of Stock,3.7,1693,2024-01-23,4.34,False,False,1257,93406.28,27.04,Tamil Nadu,2025-11-08
SKU006983,Maggi Fragrance 250g,Maggi,Maggi Pvt Ltd,Beauty & Personal Care,Fragrance,Fragrance,Maggi Fragrance product - high quality and customer favorite.,1kg,g,1085.19,954.0,High,Out of Stock,3.0,2571,2023-07-14,12.09,False,True,1680,23465.04,23.46,Tamil Nadu,2025-11-08
SKU006984,Tata Storage 500ml,Tata,Tata Pvt Ltd,Home & Cleaning,Storage,Storage,Tata Storage product - high quality and customer favorite.,250g,L,104.14,85.79,Medium,Seasonal,4.0,3904,2023-12-27,17.62,True,True,223,69561.33,16.47,Delhi,2025-11-08
SKU006985,Dettol Hygiene 100g,Dettol,Dettol Pvt Ltd,Baby Care,Hygiene,Hygiene,Dettol Hygiene product - high quality and customer favorite.,250g,ml,833.18,743.23,High,Out of Stock,4.7,4650,2024-03-17,10.8,True,False,843,37917.19,29.2,Karnataka,2025-11-08
SKU006986,Himalaya Accessories Pack of 6,Himalaya,Himalaya Pvt Ltd,Pet Care,Accessories,Accessories,Himalaya Accessories product - high quality and customer favorite.,500g,ml,903.65,791.35,Low,In Stock,3.8,375,2023-04-12,12.43,True,False,581,80653.48,10.61,Maharashtra,2025-11-08
SKU006987,Tata Fragrance 500g,Tata,Tata Pvt Ltd,Beauty & Personal Care,Fragrance,Fragrance,Tata Fragrance product - high quality and customer favorite.,Pack of 6,Pack,1331.95,1172.06,Low,Out of Stock,4.4,988,2024-03-02,12.0,True,True,4276,53383.47,23.94,West Bengal,2025-11-08
SKU006988,Maggi Skincare 1L,Maggi,Maggi Pvt Ltd,Beauty & Personal Care,Skincare,Skincare,Maggi Skincare product - high quality and customer favorite.,1L,g,260.72,259.32,High,Seasonal,3.1,3848,2023-11-13,0.54,False,False,3568,86018.67,17.03,West Bengal,2025-11-08
SKU006989,Nivea Vitamins 500ml,Nivea,Nivea Pvt Ltd,Medical & Wellness,Vitamins,Vitamins,Nivea Vitamins product - high quality and customer favorite.,1L,Pack,1157.74,1008.93,Medium,In Stock,3.2,923,2024-05-19,12.85,False,True,3936,30987.44,4.78,Telangana,2025-11-08
SKU006990,Zepto Hoodies 500g,Zepto,Zepto Pvt Ltd,Fashion & Merchandise,Hoodies,Hoodies,Zepto Hoodies product - high quality and customer favorite.,250g,g,113.79,97.8,Medium,In Stock,3.4,3811,2023-10-06,14.05,True,True,1165,89196.53,7.22,Rajasthan,2025-11-08
SKU006991,Maggi Home Decor 200ml,Maggi,Maggi Pvt Ltd,Seasonal & Festive,Home Decor,Home Decor,Maggi Home Decor product - high quality and customer favorite.,500g,Pack,262.89,225.09,Low,In Stock,4.3,2142,2023-06-30,14.38,True,False,3953,10023.76,18.29,Rajasthan,2025-11-08
SKU006992,Nivea Skincare 1kg,Nivea,Nivea Pvt Ltd,Beauty & Personal Care,Skincare,Skincare,Nivea Skincare product - high quality and customer favorite.,Pack of 6,L,512.88,476.26,Medium,Out of Stock,4.5,4320,2023-06-02,7.14,True,True,3237,81143.82,9.16,Karnataka,2025-11-08
SKU006993,Hershey's Beverages 250g,Hershey's,Hershey's Pvt Ltd,Grocery & Essentials,Beverages,Beverages,Hershey's Beverages product - high quality and customer favorite.,200ml,Pack,621.86,585.03,High,In Stock,3.5,2312,2024-02-16,5.92,True,False,2887,81406.27,4.61,Rajasthan,2025-11-08
SKU006994,Pedigree Hygiene 200ml,Pedigree,Pedigree Pvt Ltd,Baby Care,Hygiene,Hygiene,Pedigree Hygiene product - high quality and customer favorite.,200ml,Pack,1153.53,934.75,Low,Out of Stock,4.5,3343,2023-10-11,18.97,True,False,3777,22269.07,27.32,Tamil Nadu,2025-11-08
SKU006995,Nestle Sweets 250g,Nestle,Nestle Pvt Ltd,Seasonal & Festive,Sweets,Sweets,Nestle Sweets product - high quality and customer favorite.,100g,Pack,1245.46,1070.11,Low,Out of Stock,3.1,1768,2023-10-28,14.08,True,False,451,56063.6,12.29,Telangana,2025-11-08
SKU006996,Patanjali Cat Food 1kg,Patanjali,Patanjali Pvt Ltd,Pet Care,Cat Food,Cat Food,Patanjali Cat Food product - high quality and customer favorite.,200ml,Pack,479.79,408.98,Low,Out of Stock,3.3,1691,2023-06-22,14.76,True,True,1777,16492.62,28.66,West Bengal,2025-11-08
SKU006997,Pepsi Fragrance 250g,Pepsi,Pepsi Pvt Ltd,Beauty & Personal Care,Fragrance,Fragrance,Pepsi Fragrance product - high quality and customer favorite.,1L,Pack,1201.91,1119.03,High,In Stock,4.6,557,2024-04-09,6.9,True,True,3241,55103.54,11.49,West Bengal,2025-11-08
SKU006998,Colgate Skincare 1kg,Colgate,Colgate Pvt Ltd,Beauty & Personal Care,Skincare,Skincare,Colgate Skincare product - high quality and customer favorite.,100g,g,952.44,803.25,High,Out of Stock,4.2,3220,2023-06-30,15.66,False,False,1164,9974.03,11.67,Maharashtra,2025-11-08
SKU006999,Hershey's Haircare 200ml,Hershey's,Hershey's Pvt Ltd,Beauty & Personal Care,Haircare,Haircare,Hershey's Haircare product - high quality and customer favorite.,500ml,ml,1295.32,1043.36,Low,In Stock,4.2,1265,2024-01-31,19.45,True,True,1409,71082.02,24.3,Maharashtra,2025-11-08
SKU007000,Coca-Cola Bath 1L,Coca-Cola,Coca-Cola Pvt Ltd,Beauty & Personal Care,Bath,Bath,Coca-Cola Bath product - high quality and customer favorite.,Pack of 6,Pack,355.94,353.07,Medium,In Stock,3.9,3681,2023-12-26,0.81,True,False,168,84266.18,13.36,Gujarat,2025-11-08
SKU007001,Colgate Cat Food 250g,Colgate,Colgate Pvt Ltd,Pet Care,Cat Food,Cat Food,Colgate Cat Food product - high quality and customer favorite.,Pack of 6,L,713.77,620.93,Low,Out of Stock,4.0,455,2023-08-12,13.01,True,True,716,93704.5,14.94,Rajasthan,2025-11-08
SKU007002,Maggi Hygiene 100g,Maggi,Maggi Pvt Ltd,Baby Care,Hygiene,Hygiene,Maggi Hygiene product - high quality and customer favorite.,Pack of 12,L,691.38,623.86,High,Out of Stock,3.1,3244,2024-01-22,9.77,True,True,773,61754.28,15.08,Gujarat,2025-11-08
SKU007003,Nivea Dog Food 250g,Nivea,Nivea Pvt Ltd,Pet Care,Dog Food,Dog Food,Nivea Dog Food product - high quality and customer favorite.,200ml,L,1115.55,929.37,High,Seasonal,3.1,2341,2023-09-08,16.69,False,True,4171,96738.03,10.02,Gujarat,2025-11-08
SKU007004,Nestle Vitamins 1kg,Nestle,Nestle Pvt Ltd,Medical & Wellness,Vitamins,Vitamins,Nestle Vitamins product - high quality and customer favorite.,Pack of 12,g,1319.4,1230.95,Medium,Seasonal,3.2,4927,2023-06-02,6.7,False,False,1870,13164.54,25.58,Telangana,2025-11-08
SKU007005,Britannia Storage 500ml,Britannia,Britannia Pvt Ltd,Home & Cleaning,Storage,Storage,Britannia Storage product - high quality and customer favorite.,250g,ml,597.39,493.74,Low,Seasonal,4.2,3036,2023-04-06,17.35,True,False,1081,99608.42,12.86,Karnataka,2025-11-08
SKU007006,Coca-Cola Supplements 500g,Coca-Cola,Coca-Cola Pvt Ltd,Medical & Wellness,Supplements,Supplements,Coca-Cola Supplements product - high quality and customer favorite.,200ml,g,368.04,307.38,Medium,Out of Stock,4.9,739,2023-05-03,16.48,True,False,2098,94019.27,24.27,Delhi,2025-11-08
SKU007007,Britannia Bath 250g,Britannia,Britannia Pvt Ltd,Beauty & Personal Care,Bath,Bath,Britannia Bath product - high quality and customer favorite.,500ml,ml,539.56,536.4,High,Seasonal,4.8,3246,2024-04-26,0.59,True,False,1396,91160.87,19.8,Tamil Nadu,2025-11-08
SKU007008,Dettol Beverages 500g,Dettol,Dettol Pvt Ltd,Grocery & Essentials,Beverages,Beverages,Dettol Beverages product - high quality and customer favorite.,Pack of 6,L,1404.99,1167.0,Low,In Stock,3.5,4214,2023-09-17,16.94,False,False,4222,53892.78,21.18,Rajasthan,2025-11-08
SKU007009,Pepsi Staples 1kg,Pepsi,Pepsi Pvt Ltd,Grocery & Essentials,Staples,Staples,Pepsi Staples product - high quality and customer favorite.,100g,g,591.99,564.17,Medium,Seasonal,3.5,1220,2024-07-20,4.7,False,True,4859,37270.42,4.06,West Bengal,2025-11-08
SKU007010,Britannia Cleaners 250g,Britannia,Britannia Pvt Ltd,Home & Cleaning,Cleaners,Cleaners,Britannia Cleaners product - high quality and customer favorite.,100g,Pack,283.7,275.96,Medium,Seasonal,3.4,119,2023-09-25,2.73,False,False,4673,33526.33,15.29,Karnataka,2025-11-08
SKU007011,Amul Vitamins 500ml,Amul,Amul Pvt Ltd,Medical & Wellness,Vitamins,Vitamins,Amul Vitamins product - high quality and customer favorite.,100g,Pack,305.78,260.85,Medium,Seasonal,4.3,1752,2024-02-13,14.69,False,False,839,60162.76,29.6,Karnataka,2025-11-08
SKU007012,Pampers Food 1L,Pampers,Pampers Pvt Ltd,Baby Care,Food,Food,Pampers Food product - high quality and customer favorite.,100g,Pack,1331.29,1221.88,High,Seasonal,4.4,1047,2024-07-13,8.22,True,False,3340,22015.97,6.09,Telangana,2025-11-08
SKU007013,Nivea Bath 1L,Nivea,Nivea Pvt Ltd,Beauty & Personal Care,Bath,Bath,Nivea Bath product - high quality and customer favorite.,250g,ml,430.57,361.85,High,Seasonal,3.0,2891,2023-05-15,15.96,True,True,4945,11041.25,3.42,Rajasthan,2025-11-08
SKU007014,Dettol Socks 100g,Dettol,Dettol Pvt Ltd,Fashion & Merchandise,Socks,Socks,Dettol Socks product - high quality and customer favorite.,250g,L,327.44,270.0,Medium,Out of Stock,3.5,2193,2024-01-18,17.54,True,False,3999,12202.27,12.1,Telangana,2025-11-08
SKU007015,Surf Excel Skincare Pack of 6,Surf Excel,Surf Excel Pvt Ltd,Beauty & Personal Care,Skincare,Skincare,Surf Excel Skincare product - high quality and customer favorite.,Pack of 12,ml,624.91,560.09,Low,In Stock,4.1,4698,2023-10-29,10.37,False,False,3242,62689.47,19.8,Telangana,2025-11-08
SKU007016,Colgate Gifting Pack of 12,Colgate,Colgate Pvt Ltd,Seasonal & Festive,Gifting,Gifting,Colgate Gifting product - high quality and customer favorite.,500ml,L,57.89,49.97,High,Out of Stock,3.3,2552,2023-04-11,13.68,True,False,3330,88927.87,8.6,Telangana,2025-11-08
SKU007017,Britannia Sweets Pack of 6,Britannia,Britannia Pvt Ltd,Seasonal & Festive,Sweets,Sweets,Britannia Sweets product - high quality and customer favorite.,1kg,g,1207.45,1082.93,Medium,Seasonal,4.0,2500,2024-03-04,10.31,False,True,475,89240.25,7.98,Karnataka,2025-11-08
SKU007018,Nestle Hoodies 200ml,Nestle,Nestle Pvt Ltd,Fashion & Merchandise,Hoodies,Hoodies,Nestle Hoodies product - high quality and customer favorite.,1kg,ml,119.09,116.32,Low,Out of Stock,4.9,4581,2023-03-24,2.33,True,False,2701,91077.73,6.35,Karnataka,2025-11-08
SKU007019,Amul Haircare 1L,Amul,Amul Pvt Ltd,Beauty & Personal Care,Haircare,Haircare,Amul Haircare product - high quality and customer favorite.,Pack of 6,ml,562.75,470.5,Low,Seasonal,3.6,2115,2023-05-14,16.39,True,False,1364,56243.64,22.83,Delhi,2025-11-08
SKU007020,Nivea Beverages 200ml,Nivea,Nivea Pvt Ltd,Grocery & Essentials,Beverages,Beverages,Nivea Beverages product - high quality and customer favorite.,500g,Pack,1049.98,1015.65,Low,Out of Stock,3.5,1749,2024-06-15,3.27,True,True,1815,63653.73,22.29,Karnataka,2025-11-08
SKU007021,Pepsi Hoodies 1kg,Pepsi,Pepsi Pvt Ltd,Fashion & Merchandise,Hoodies,Hoodies,Pepsi Hoodies product - high quality and customer favorite.,500g,L,198.6,172.89,Low,In Stock,4.4,299,2024-06-13,12.95,False,False,220,51598.67,15.1,Telangana,2025-11-08
SKU007022,Whiskas Accessories 200ml,Whiskas,Whiskas Pvt Ltd,Pet Care,Accessories,Accessories,Whiskas Accessories product - high quality and customer favorite.,1kg,ml,247.56,222.95,High,Seasonal,4.7,4484,2024-04-03,9.94,False,True,3187,19936.65,17.3,Gujarat,2025-11-08
SKU007023,Britannia Snacks 100g,Britannia,Britannia Pvt Ltd,Grocery & Essentials,Snacks,Snacks,Britannia Snacks product - high quality and customer favorite.,1L,ml,104.18,102.52,Low,Seasonal,3.9,681,2024-05-26,1.59,True,True,4295,40500.66,8.86,Karnataka,2025-11-08
SKU007024,Britannia Makeup 100g,Britannia,Britannia Pvt Ltd,Beauty & Personal Care,Makeup,Makeup,Britannia Makeup product - high quality and customer favorite.,100g,L,550.7,455.12,Low,In Stock,4.8,1612,2023-10-24,17.36,True,False,1513,22402.52,29.3,Tamil Nadu,2025-11-08
SKU007025,Himalaya Cleaners 500g,Himalaya,Himalaya Pvt Ltd,Home & Cleaning,Cleaners,Cleaners,Himalaya Cleaners product - high quality and customer favorite.,200ml,L,765.2,694.58,Medium,Seasonal,4.4,1543,2023-10-06,9.23,True,True,2853,14572.88,18.04,West Bengal,2025-11-08
SKU007026,Amul Skincare Pack of 6,Amul,Amul Pvt Ltd,Beauty & Personal Care,Skincare,Skincare,Amul Skincare product - high quality and customer favorite.,Pack of 12,L,888.7,794.16,High,Seasonal,3.6,4124,2024-03-10,10.64,True,False,3931,82118.15,8.81,Telangana,2025-11-08
SKU007027,Hershey's Fragrance 100g,Hershey's,Hershey's Pvt Ltd,Beauty & Personal Care,Fragrance,Fragrance,Hershey's Fragrance product - high quality and customer favorite.,Pack of 12,g,1150.9,931.24,Low,Seasonal,3.9,2393,2023-08-12,19.09,True,True,638,58947.7,19.82,Telangana,2025-11-08
SKU007028,Amul Fresheners 250g,Amul,Amul Pvt Ltd,Home & Cleaning,Fresheners,Fresheners,Amul Fresheners product - high quality and customer favorite.,250g,Pack,200.09,178.16,Low,In Stock,4.5,774,2023-09-19,10.96,True,True,3209,37049.4,3.36,Telangana,2025-11-08
SKU007029,Colgate Sweets 500g,Colgate,Colgate Pvt Ltd,Seasonal & Festive,Sweets,Sweets,Colgate Sweets product - high quality and customer favorite.,1kg,L,295.07,292.39,High,Out of Stock,4.8,1490,2024-07-15,0.91,True,False,3018,21310.73,29.08,Karnataka,2025-11-08
SKU007030,Dove Home Decor 200ml,Dove,Dove Pvt Ltd,Seasonal & Festive,Home Decor,Home Decor,Dove Home Decor product - high quality and customer favorite.,Pack of 12,ml,75.64,64.91,Low,Seasonal,3.7,357,2023-06-20,14.19,False,True,2486,18656.15,3.68,West Bengal,2025-11-08
SKU007031,Surf Excel Home Decor 100g,Surf Excel,Surf Excel Pvt Ltd,Seasonal & Festive,Home Decor,Home Decor,Surf Excel Home Decor product - high quality and customer favorite.,Pack of 12,L,608.37,566.72,Low,In Stock,3.7,4866,2024-06-26,6.85,True,True,3153,58777.91,27.79,Karnataka,2025-11-08
SKU007032,Coca-Cola Fresheners 1L,Coca-Cola,Coca-Cola Pvt Ltd,Home & Cleaning,Fresheners,Fresheners,Coca-Cola Fresheners product - high quality and customer favorite.,Pack of 12,Pack,92.72,79.54,Low,Out of Stock,4.1,431,2024-02-22,14.21,False,False,3176,70206.69,14.98,Rajasthan,2025-11-08
SKU007033,Patanjali Utensils Pack of 6,Patanjali,Patanjali Pvt Ltd,Home & Cleaning,Utensils,Utensils,Patanjali Utensils product - high quality and customer favorite.,Pack of 6,Pack,768.85,663.09,Low,In Stock,3.5,309,2024-04-16,13.76,True,True,4115,68144.74,26.99,Delhi,2025-11-08
SKU007034,Surf Excel Utensils 250g,Surf Excel,Surf Excel Pvt Ltd,Home & Cleaning,Utensils,Utensils,Surf Excel Utensils product - high quality and customer favorite.,Pack of 6,ml,1084.26,878.2,Low,Seasonal,4.9,4471,2023-09-21,19.0,False,False,3284,34667.82,18.38,Maharashtra,2025-11-08
SKU007035,Himalaya Haircare 1kg,Himalaya,Himalaya Pvt Ltd,Beauty & Personal Care,Haircare,Haircare,Himalaya Haircare product - high quality and customer favorite.,200ml,Pack,340.28,307.78,Medium,Out of Stock,4.6,3151,2024-07-19,9.55,False,False,4965,54930.23,3.86,West Bengal,2025-11-08
SKU007036,Surf Excel Dog Food Pack of 12,Surf Excel,Surf Excel Pvt Ltd,Pet Care,Dog Food,Dog Food,Surf Excel Dog Food product - high quality and customer favorite.,200ml,g,334.79,295.7,High,Out of Stock,4.4,4356,2023-10-23,11.68,False,True,2355,54201.21,8.62,Rajasthan,2025-11-08
SKU007037,Coca-Cola Hygiene Pack of 6,Coca-Cola,Coca-Cola Pvt Ltd,Baby Care,Hygiene,Hygiene,Coca-Cola Hygiene product - high quality and customer favorite.,Pack of 6,ml,817.18,657.74,Medium,Out of Stock,3.5,1193,2024-03-17,19.51,False,True,2335,82869.1,20.8,West Bengal,2025-11-08
SKU007038,Hershey's Supplements Pack of 12,Hershey's,Hershey's Pvt Ltd,Medical & Wellness,Supplements,Supplements,Hershey's Supplements product - high quality and customer favorite.,Pack of 12,L,696.78,649.96,High,Out of Stock,3.5,4818,2023-05-09,6.72,True,True,1330,9324.04,17.24,Delhi,2025-11-08
SKU007039,Coca-Cola Haircare 200ml,Coca-Cola,Coca-Cola Pvt Ltd,Beauty & Personal Care,Haircare,Haircare,Coca-Cola Haircare product - high quality and customer favorite.,1L,L,1196.46,1184.0,Low,Out of Stock,3.6,3296,2024-01-20,1.04,False,True,4064,24974.22,19.91,Karnataka,2025-11-08
SKU007040,Nivea Gifting 1kg,Nivea,Nivea Pvt Ltd,Seasonal & Festive,Gifting,Gifting,Nivea Gifting product - high quality and customer favorite.,Pack of 12,L,1306.59,1266.6,High,Out of Stock,4.7,3062,2023-09-04,3.06,True,True,2643,6610.98,10.86,Rajasthan,2025-11-08
SKU007041,Maggi Socks Pack of 12,Maggi,Maggi Pvt Ltd,Fashion & Merchandise,Socks,Socks,Maggi Socks product - high quality and customer favorite.,1kg,g,1162.71,1074.22,High,In Stock,3.5,2047,2024-02-08,7.61,True,True,3874,98822.9,26.16,Gujarat,2025-11-08
SKU007042,Tata Accessories 1L,Tata,Tata Pvt Ltd,Fashion & Merchandise,Accessories,Accessories,Tata Accessories product - high quality and customer favorite.,1kg,Pack,892.16,802.57,Medium,Out of Stock,3.6,4232,2024-01-09,10.04,False,False,2813,62917.22,20.91,Delhi,2025-11-08
SKU007043,Surf Excel Home Decor 250g,Surf Excel,Surf Excel Pvt Ltd,Seasonal & Festive,Home Decor,Home Decor,Surf Excel Home Decor product - high quality and customer favorite.,Pack of 12,Pack,59.78,55.83,Low,Out of Stock,4.1,3441,2023-08-16,6.61,False,True,4188,97941.48,4.04,Gujarat,2025-11-08
SKU007044,Pampers T-shirts 1L,Pampers,Pampers Pvt Ltd,Fashion & Merchandise,T-shirts,T-shirts,Pampers T-shirts product - high quality and customer favorite.,200ml,g,883.47,791.44,High,Seasonal,3.6,2996,2024-01-28,10.42,True,True,2072,22825.23,27.79,Gujarat,2025-11-08
SKU007045,Whiskas Sweets 1L,Whiskas,Whiskas Pvt Ltd,Seasonal & Festive,Sweets,Sweets,Whiskas Sweets product - high quality and customer favorite.,1L,L,1468.13,1426.97,Medium,In Stock,3.7,2933,2023-08-22,2.8,False,True,3801,40150.82,19.37,Karnataka,2025-11-08
